"15516","Raj Gaur","IT PROCUREMENT CENTER","P.S Lite 4x6 Mw Insta Lock","1550","8.00","12400.00","2021-05-28",NULL
"15517","Raj Gaur","M K Computer  (Raja Park)","ITE NETWORK CIRCULATION MODULE 90CFM","550","1.00","550.00","2021-05-28",NULL
"15518","Dipankar Khandelwal","BBCC IT Solution","LG 32 HD READY COMMERCIAL 32LT340C","13100","4.00","52400.00","2021-05-28",NULL
"15519","Raj Gaur","Assure Computers","AP-ESG108P (AP1208)Camera POE Switch","2700","3.00","8100.00","2021-05-28",NULL
"15520","Heena Sharma","Om Computer","QH EPS Total security for 3 Years (CTSUP)","1200","20.00","24000.00","2021-05-28",NULL
"15521","Raj Gaur","Spiderlink Techno (P) Ltd","PDU Horz /6 Soc/6-16A/3.6KVA  MCB BLACK","1025","2.00","2050.00","2021-05-28",NULL
"15522","Raj Gaur","Sunrise Computers","9U/400 Rack(for Computer Rack)","2300","1.00","2300.00","2021-05-29",NULL
"15523","Raj Gaur","Sunrise Computers","PDU Horz /6 Soc/6-16A/3.6KVA  MCB BLACK","980","5.00","4900.00","2021-05-29",NULL
"15524","Raj Gaur","Sunrise Computers","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","335","5.00","1675.00","2021-05-29",NULL
"15525","Raj Gaur","Sunrise Computers","Cantilaber Shelf Tray (For Computer Rack ) N","240","5.00","1200.00","2021-05-29",NULL
"15526","Bharti Khandelwal","ZPPOZ PRIVATE LIMITED (Noida)","LG Interactive Flat Panel 75TR3BF-B (18%)","182203","1.00","182203.39","2021-05-29",NULL
"15527","Bharti Khandelwal","ZPPOZ PRIVATE LIMITED (Noida)","DIGITEK 5HEAD WITH SOFTBOX DSBH HOLDER","2300","2.00","4600.00","2021-05-29",NULL
"15528","Bharti Khandelwal","ZPPOZ PRIVATE LIMITED (Noida)","Ring LED Light","604","2.00","1209.00","2021-05-29",NULL
"15529","Bharti Khandelwal","ZPPOZ PRIVATE LIMITED (Noida)","Led Ceilling Light","1339","3.00","4017.87","2021-05-29",NULL
"15530","Bharti Khandelwal","ZPPOZ PRIVATE LIMITED (Noida)","LED BULB E-27 20W","415","8.00","3320.00","2021-05-29",NULL
"15531","Heena Sharma","Ashoka Classes (Shahpura)","LG Interactive Flat Panel 75TR3BF-B (18%)","186440","1.00","186440.68","2021-05-29",NULL
"15532","Heena Sharma","M/S KOTHARI MEDICAL & RESEARCH INSTITUTE (0081R)","Eset Small Business Security 25 Users for 1 Yr","17000","1.00","17000.00","2021-05-29",NULL
"15533","Vibhakar Sharma","Karan Trading Company","Techroutes SMSF 10/100 Media Convertor 20KM 1310-A","1800","6.00","10800.00","2021-05-29",NULL
"15534","Vibhakar Sharma","Karan Trading Company","Techroutes SMSF 10/100 Media Convertor 20KM 1550-B","1800","6.00","10800.00","2021-05-29",NULL
"15535","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","4K 60 Recording Capture Card (E)","16949","1.00","16949.15","2021-05-31",NULL
"15536","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","HDMI CABLE 10 MTR","1016","1.00","1016.95","2021-05-31",NULL
"15537","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","XLR CABLE M TO F","677","1.00","677.97","2021-05-31",NULL
"15538","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","Digitek Tripod DTR 590 VD PRO","2118","1.00","2118.64","2021-05-31",NULL
"15539","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","XSPLIT SOFTWARE","6779","1.00","6779.66","2021-05-31",NULL
"15540","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","XR-HM1-BL-HEADSET","593","1.00","593.22","2021-05-31",NULL
"15541","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","Led Ceilling Light","2107","4.00","8428.56","2021-05-31",NULL
"15542","Bharti Khandelwal","Supreme Gold Irrigations Limited (Nanded)","LG Interactive Flat Panel 75TR3BF-B (18%)","181355","1.00","181355.93","2021-05-31",NULL
"15543","Kaveri Khandelwal","DILIP SINGH (JAIPUR)","LG Interactive Flat Panel 75TR3BF-B (18%)","192372","1.00","192372.88","2021-05-31",NULL
"15544","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","42U Rack Frame/600*650/Steel/NRS-1 Casters Type 2","18900","1.00","18900.00","2021-05-31",NULL
"15545","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","PDU Horz/6 Soc/6A/108KVA (BLACK)","650","6.00","3900.00","2021-05-31",NULL
"15546","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Shelf/650 (For Computer Rack)","750","1.00","750.00","2021-05-31",NULL
"15547","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Mounting Hardware -Cr(Pack of 20)(for Computer Rack","170","2.00","340.00","2021-05-31",NULL
"15548","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","ITE/SERVER RACK AIR CIRCULATION/TOWER MOUNT/180 CFM","1550","1.00","1550.00","2021-05-31",NULL
"15549","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","42U Rack Frame/600*1000/Steel/NRS-1 Caster Type 2","24650","1.00","24650.00","2021-05-31",NULL
"15550","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Shelf /1000 BLACK","1250","1.00","1250.00","2021-05-31",NULL
"15551","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Key Board Shelf/19''/Rty/1000D BLACK","1350","1.00","1350.00","2021-05-31",NULL
"15552","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","ITE / Server Rack Air Circulation Module/Tower Mount/360CFM","2875","1.00","2875.00","2021-05-31",NULL
"15553","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","32U Rack Frame/600*650/Steel/NRS-1 Casters Type 2","17500","1.00","17500.00","2021-05-31",NULL
"15554","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Molex Cat6A FTP Patch Yellow 2 MTR (PCD-07001-0K-I)","320","4.00","1280.00","2021-05-31",NULL
"15555","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","CAT 6 Ls0h 2 MTR Patch Cord (PCD-02003-0N) ORG","180","180.00","32400.00","2021-05-31",NULL
"15556","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","Molex Cat 6 Datagate Panel 24 Port (Loaded)  PID-00141
","3850","8.00","30800.00","2021-05-31",NULL
"15557","Raj Gaur","Saral Insurance Broking Pvt. Ltd.","MOLEX CAT5E 48 PORT RJ45 PANEL PID-00059","6800","3.00","20400.00","2021-05-31",NULL
"15558","Raj Gaur","Magnifying Solutions (P) Ltd","BenQ Projector MS535P","20500","1.00","20500.00","2021-05-31",NULL
"15559","Raj Gaur","S.S.E COMPUTECH PRIVATE LIMITED","Media Convertor MC-SMDF-20KM","900","3.00","2700.00","2021-05-31",NULL
"15560","Dipankar Khandelwal","Vasundhara (Jaipur)","P.S Lite 4x6 MW Tripod","2800","1.00","2800.00","2021-05-31",NULL
"15561","Raj Gaur","Hari Enterprises","15U/400 Rack (For Computer Rack)","3675","1.00","3675.00","2021-05-31",NULL
"15562","Raj Gaur","Hari Enterprises","ITE NETWORK CIRCULATION MODULE 90CFM N","250","1.00","250.00","2021-05-31",NULL
"15563","Raj Gaur","Hari Enterprises","PDU 5 AMP 6 SOCKET (For Computer Rack ) N","350","1.00","350.00","2021-05-31",NULL
"15564","Raj Gaur","Hari Enterprises","Cantilaber Shelf Tray (For Computer Rack ) N","220","1.00","220.00","2021-05-31",NULL
"15565","Raj Gaur","Hari Enterprises","PVC Cable Manager 1 U (For Computer Rack )N","100","1.00","100.00","2021-05-31",NULL
"15566","Raj Gaur","Hari Enterprises","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","75","1.00","75.00","2021-05-31",NULL
"15567","Heena Sharma","BBCC IT Solution","QH EPS CTS Additional License","950","8.00","7600.00","2021-05-31",NULL
"15568","Raj Gaur","Genesis System & Solutions","42U  Rack Frame/800*1000/Steel/NRS-1 Caster Type 2","28500","4.00","108300.00","2021-05-31",NULL
"15569","Raj Gaur","Genesis System & Solutions","PDU Vert/12Soc/6-16a/7.3 KVA (2)","2500","4.00","9500.00","2021-05-31",NULL
"15570","Raj Gaur","Genesis System & Solutions","Open Rack/2Post/45PC (for Computer Rack)","7525","1.00","7148.75","2021-05-31",NULL
"15571","Raj Gaur","Genesis System & Solutions","High Density Vert Cable Org/8 Inch /Front & Back/45","11500","2.00","21850.00","2021-05-31",NULL
"15572","Raj Gaur","Genesis System & Solutions","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","15.00","4845.00","2021-05-31",NULL
"15573","Raj Gaur","Genesis System & Solutions","Cable Runway Kit/20 Inch","3500","1.00","3325.00","2021-05-31",NULL
"15574","Raj Gaur","Genesis System & Solutions","Rack Ground Bus Bar /Horizontal /19*3/19","4000","1.00","3800.00","2021-05-31",NULL
"15575","Raj Gaur","Genesis System & Solutions","15U/600 Rack (For Computer Rack)","4650","6.00","26505.00","2021-05-31",NULL
"15576","Raj Gaur","Genesis System & Solutions","Horz Cable Organizer/1U/Loop HCO-1-L
","160","15.00","2280.00","2021-05-31",NULL
"15577","Dipankar Khandelwal","Genius Elevators & Interated Systems","12u/400 Rack (For Computer Rack)","3200","1.00","3200.00","2021-05-31",NULL
"15578","Dipankar Khandelwal","Genius Elevators & Interated Systems","ITE NETWORK CIRCULATION MODULE 90CFM","495","1.00","495.00","2021-05-31",NULL
"15579","Dipankar Khandelwal","Genius Elevators & Interated Systems","PDU Horz/6 Soc/6A/108KVA (BLACK)","550","1.00","550.00","2021-05-31",NULL
"15580","Dipankar Khandelwal","Genius Elevators & Interated Systems","Horz Cable Organizer/1U/Loop HCO-1-L
","180","1.00","180.00","2021-05-31",NULL
"15581","Dipankar Khandelwal","Genius Elevators & Interated Systems","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","75","1.00","75.00","2021-05-31",NULL
"15582","Vibhakar Sharma","Intech","UNV 8CH NVR 301-08S2 8 Channel 1BAY","3950","1.00","3713.00","2021-05-31",NULL
"15583","Vibhakar Sharma","Intech","UNV 2MP IP BULLET IPC2122LR3-PF60-E","2550","2.00","4539.00","2021-05-31",NULL
"15584","Vibhakar Sharma","Intech","UNV IPC2A23LB-F40K 3MP FIXED BULLET NETWORK CAMERA","3850","2.00","6853.00","2021-05-31",NULL
"15585","Faizan Lodi","S.S. Electronics","AP1216,16 PORT POE SWITCH","8300","4.00","33200.00","2021-05-31",NULL
"15586","Faizan Lodi","S.S. Electronics","AP-ESG108P (AP1208)Camera POE Switch","2650","1.00","2650.00","2021-05-31",NULL
"15587","Faizan Lodi","Yus It Solution","AIRPRO CAT6 UTP 4/24AWG CABLE 305 MTR","5200","2.00","10400.00","2021-05-31",NULL
"15588","Faizan Lodi","Yus It Solution","AIR DRONE 2321 (150mbps Outdoor CPE 2.4GHZ)","3200","4.00","12800.00","2021-05-31",NULL
"15589","Kaveri Khandelwal","POLE STAR INTERNATIONAL SCHOOL (RANCHI)","LG LED 65TR3BF Panel IFP (18%)","104237","1.00","104237.29","2021-06-01",NULL
"15590","Kaveri Khandelwal","POLE STAR INTERNATIONAL SCHOOL (RANCHI)","WIRELESS POINTER","508","1.00","508.47","2021-06-01",NULL
"15591","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","Panasonic AG-CX-7ED","106779","1.00","106779.66","2021-06-01",NULL
"15592","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","HDMI Cable 3MTR","300","1.00","300.00","2021-06-02",NULL
"15593","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","ANTEC 650 WT SMPS
VP650P PLUS EC","3500","1.00","3500.00","2021-06-02",NULL
"15594","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","ADATA 240GB SSD","2550","1.00","2550.00","2021-06-02",NULL
"15595","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","DDR 4 8GB CRUCIAL 2666 DESKTOP","3050","1.00","3050.00","2021-06-02",NULL
"15596","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","IBALL COMBO WINTOP","500","1.00","500.00","2021-06-02",NULL
"15597","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","INTEL CPU I5 9400F WITHOUT GRAPHIC CARD","9000","1.00","9000.00","2021-06-02",NULL
"15598","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","ASUS PRIME H310","4250","1.00","4250.00","2021-06-02",NULL
"15599","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","1 TB HDD INTERNAL TOSHIBA HARD DISK","2550","1.00","2550.00","2021-06-02",NULL
"15600","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","ANTEC CABINET NX200","2218","1.00","2218.00","2021-06-02",NULL
"15601","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","INNO3D GT 730 4GB DDR3 GRAPHIC CARD","6800","1.00","6800.00","2021-06-02",NULL
"15602","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","PHILIPS MONITOR 21.5 IPS FULL HD 221V8/94","6807","1.00","6807.20","2021-06-02",NULL
"15603","Dipankar Khandelwal","VIDYA SAGAR CAREER INSTITUTE LTD (JAIPUR)","Led Ceilling Light","1919","4.00","7678.56","2021-06-02",NULL
"15604","BISPL","Balaji Enterprices","AP-ES106P (AP 1205) Switch","1675","2.00","3350.00","2021-06-02",NULL
"15605","Raj Gaur","Sunrise Computers","4U/400 Rack (For Computer Rack)","1580","1.00","1580.00","2021-06-02",NULL
"15606","Surya Dixit","Unitech Hub (Lucknow)","LG 32 HD READY COMMERCIAL 32LT340C","13400","1.00","13400.00","2021-06-02",NULL
"15607","Rajneesh Srivastava","Chandra hi-tech solution","Airpro Controller AP-WLC1500","15000","1.00","15000.00","2021-06-02",NULL
"15608","Bharti Khandelwal","Mahatma Gandhi P.G Mahavidyalaya","Spectra SRX-900-I5 OPS","0","1.00","0.85","2021-06-02",NULL
"15609","Faizan Lodi","Diamond Sales","Ncomputing LAN ACCESS DEVICE L300","6440","2.00","12881.36","2021-06-03",NULL
"15610","Kaveri Khandelwal","ARPANA NAGAYACH","LG LED 65TR3BF Panel IFP (18%)","108474","1.00","108474.58","2021-06-03",NULL
"15611","Arun Sharma","Shell Technologies (Indore)","32U Rack Frame/600*1000/Steel/NRS-1 Casters Type 2","16900","1.00","16900.00","2021-06-03",NULL
"15612","Dipankar Khandelwal","INFOTECH","Star 03- Tablet (N)","3898","1.00","3898.31","2021-06-03",NULL
"15613","Faizan Lodi","Mehtab Agency","AP-ES-108-2GE","3250","1.00","3250.00","2021-06-03",NULL
"15614","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","15U/400 Rack (For Computer Rack)","3785","1.00","3785.00","2021-06-03",NULL
"15615","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","PDU Horz/6 Soc/6A/108KVA (BLACK)","535","1.00","535.00","2021-06-03",NULL
"15616","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","Cantilaber Shelf Tray (For Computer Rack ) N","285","4.00","1140.00","2021-06-03",NULL
"15617","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","85","2.00","170.00","2021-06-03",NULL
"15618","Bharti Khandelwal","Sanskar Academy (Nagaur)","LG Interactive Flat Panel 75TR3BF-B (18%)","186440","1.00","186440.68","2021-06-03",NULL
"15619","Bharti Khandelwal","Sanskar Academy (Nagaur)","4K 60 Recording Capture Card (E)","14830","1.00","14830.51","2021-06-03",NULL
"15620","Bharti Khandelwal","Sanskar Academy (Nagaur)","HDMI CABLE","1186","1.00","1186.44","2021-06-03",NULL
"15621","Bharti Khandelwal","Sanskar Academy (Nagaur)","XSPLIT SOFTWARE","6355","1.00","6355.93","2021-06-03",NULL
"15622","Bharti Khandelwal","Sanskar Academy (Nagaur)","PA MICROPHONE AWM700UL","5932","1.00","5932.20","2021-06-03",NULL
"15623","Bharti Khandelwal","Sanskar Academy (Nagaur)","XR-HM1-BL-HEADSET","1016","1.00","1016.95","2021-06-03",NULL
"15624","Bharti Khandelwal","Sanskar Academy (Nagaur)","PHOTOGRAPHY LAMP HOLDER FOR FOUR","2881","2.00","5762.72","2021-06-03",NULL
"15625","Bharti Khandelwal","Sanskar Academy (Nagaur)","LED BULB E-27 20W","312","8.00","2500.00","2021-06-03",NULL
"15626","Bharti Khandelwal","Sanskar Academy (Nagaur)","Ring LED Light","535","2.00","1071.42","2021-06-03",NULL
"15627","Bharti Khandelwal","Sanskar Academy (Nagaur)","DIGITEK UMBRELLA","89","2.00","178.58","2021-06-03",NULL
"15628","Bharti Khandelwal","Sanskar Academy (Nagaur)","Led Ceilling Light","1339","4.00","5357.16","2021-06-03",NULL
"15629","Bharti Khandelwal","Sanskar Academy (Nagaur)","Installation Charges","4237","1.00","4237.29","2021-06-03",NULL
"15630","Bharti Khandelwal","Sanskar Academy (Nagaur)","LG 32 HD READY COMMERCIAL 32LT340C","13135","1.00","13135.59","2021-06-03",NULL
"15631","Hemant Rathore","Balaji Networks","9U/400 Rack(for Computer Rack)","2400","10.00","24000.00","2021-06-03",NULL
"15632","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","BenQ Projector MX808PST+XGA ST","26200","1.00","26200.00","2021-06-04",NULL
"15633","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","Short Throw Projector Wall Mount 4 Feet ''MS Kit","1600","1.00","1600.00","2021-06-04",NULL
"15634","Dipankar Khandelwal","M/s. CAPONEX LABS PVT LTD (HYDERABAD)","LG Signage  55UM3DF-B#ATRZ","55000","3.00","165000.00","2021-06-04",NULL
"15635","Dipankar Khandelwal","M/s. CAPONEX LABS PVT LTD (HYDERABAD)","lG Signage 65UM3DF-B#ATRZ","81000","1.00","81000.00","2021-06-04",NULL
"15636","Faizan Lodi","Mehtab Agency","Media Convertor MC-SMDF-20KM","950","1.00","950.00","2021-06-04",NULL
"15637","Raj Gaur","samko.tech","AIRPRO CAT6 UTP CABLE 4/24AWG 100 MTR","1800","1.00","1800.00","2021-06-04",NULL
"15638","Dipankar Khandelwal","M/s. CAPONEX LABS PVT LTD (HYDERABAD)","Commercial_Monit
or Soluion
Supersign CMS","5000","1.00","5000.00","2021-06-04",NULL
"15639","Dipankar Khandelwal","Vardhman Computer Solutions","AP-ESG108P (AP1208)Camera POE Switch","2800","2.00","5600.00","2021-06-05",NULL
"15640","Faizan Lodi","Diamond Sales","QH EPS Total security for 3 Years (CTSUP)","1100","10.00","11000.00","2021-06-05",NULL
"15641","Array","Array"," "," ",," ","2021-06-07",NULL
"15642","Kaveri Khandelwal","Rajesh Kumar Sah","LG Interactive Flat Panel 75TR3BF-B (18%)","183050","1.00","183050.85","2021-06-07",NULL
"15643","Faizan Lodi","All Well Computech","AIR DRONE 2321 (150mbps Outdoor CPE 2.4GHZ)","2975","1.00","2975.00","2021-06-07",NULL
"15644","Faizan Lodi","Yus It Solution","AIR DRONE 2321 (150mbps Outdoor CPE 2.4GHZ)","3200","4.00","12800.00","2021-06-07",NULL
"15645","Raj Gaur","G & C Projection","P.S Lite 4x6 MW Tripod","2400","1.00","2400.00","2021-06-07",NULL
"15646","Dipankar Khandelwal","U & T Tractor Spares Pvt Ltd.","ITE/SERVER RACK AIR CIRCULATION/TOWER MOUNT/180 CFM","1450","1.00","1450.00","2021-06-07",NULL
"15647","Raj Gaur","Shree Agrasen Ji It World (Jhotwara)","AP-ESG108P (AP1208)Camera POE Switch","2700","1.00","2700.00","2021-06-07",NULL
"15648","Raj Gaur","B.M. Infotrade (P) Ltd (Jaipur)","Molex Cat6A Shielded Pah Co Blu 3 Mtr (PCD-07002-0H","325","4.00","1300.00","2021-06-08",NULL
"15649","Raj Gaur","Ess Kay Fincorp Limited","Molex Cat 6 Shielded Patch Cord PVC 15 Mtr  (Gray)PCD-04029-0E
","695","10.00","6950.00","2021-06-08",NULL
"15650","Raj Gaur","Ess Kay Fincorp Limited","Fiber LCLC MM 10 MTR PatchCord OM(91.LL.572.01000)","2150","2.00","4300.00","2021-06-08",NULL
"15651","Raj Gaur","M K Computer  (Raja Park)","AP CAT-6 DataGate Jack, Shuttered  (White) 
","92","4.00","368.00","2021-06-08",NULL
"15652","Raj Gaur","M K Computer  (Raja Park)","AP 1 PORT FACE PLATE","42","4.00","168.00","2021-06-08",NULL
"15653","Raj Gaur","M K Computer  (Raja Park)","Plastic Surface Box 1-2 MO (Gangbox)","22","4.00","88.00","2021-06-08",NULL
"15654","Vibhakar Sharma","Seema Enterprises (Jodhpur)","Oxygen Generator-5L","52000","2.00","104000.00","2021-06-08",NULL
"15655","Surya Dixit","VIZICON LUCKNOW","UNV 2MP IP BULLET IPC2122LR3-PF60-E","2550","3.00","7650.00","2021-06-08",NULL
"15656","Surya Dixit","VIZICON LUCKNOW","UNV IPC3612LR3-PF28E 2MP IP DOME CAMERA","2550","6.00","15300.00","2021-06-08",NULL
"15657","Surya Dixit","VIZICON LUCKNOW","UNV NVR-302-16S 16 CHANNEL NVR","7350","1.00","7350.00","2021-06-08",NULL
"15658","Surya Dixit","VIZICON LUCKNOW","SEAGATE HARDISK ST6000VX001 6TB","11016","1.00","11016.95","2021-06-08",NULL
"15659","Raj Gaur","Ess Kay Fincorp Limited","mOLEX sCLC OM3 10MTR PATCH CORD (91.9L.372.01000)","2150","2.00","4300.00","2021-06-09",NULL
"15660","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","DECO 01(V2)-TABLET(N)","5340","1.00","5340.00","2021-06-09",NULL
"15661","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","Horz Cable Organizer/1U/Loop HCO-1-L
","170","3.00","510.00","2021-06-09",NULL
"15662","Faizan Lodi","Global Infinite Technologies Pvt. Ltd.","Pdu HORZ /4 SOC/230v/5a/1.2kva","350","4.00","1400.00","2021-06-09",NULL
"15663","Raj Gaur","Sunrise System","AP-ESG1024P 24 Port POE Unmanaged Switch (AP 1224)","11100","1.00","11100.00","2021-06-09",NULL
"15664","Raj Gaur","Vijay Infotech","PDU 5 AMP 6 SOCKET (For Computer Rack ) N","350","5.00","1750.00","2021-06-09",NULL
"15665","Raj Gaur","Vijay Infotech","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","315","10.00","3150.00","2021-06-09",NULL
"15666","Raj Gaur","Vijay Infotech","Mounting Hardware-Cr(Pack of 10)(for Computer Rack)","75","10.00","750.00","2021-06-09",NULL
"15667","Kaveri Khandelwal","Pankh Academy","LG LED 65TR3BF Panel IFP (18%)","107627","1.00","107627.12","2021-06-09",NULL
"15668","Raj Gaur","JVM TRADERS","INTERACTIVE WHITE BOARD 8000","17300","2.00","34600.00","2021-06-09",NULL
"15669","Raj Gaur","JVM TRADERS","METAL CABINET 1","3900","2.00","7800.00","2021-06-09",NULL
"15670","Faizan Lodi","All Well Computech","AP1216,16 PORT POE SWITCH","8000","1.00","8000.00","2021-06-09",NULL
"15671","Raj Gaur","TIRUPATI TECHNO WORLD","UNV IPC2124LR3-PF40","3650","2.00","6570.00","2021-06-09",NULL
"15672","Raj Gaur","TIRUPATI TECHNO WORLD","UNV 2MP IP BULLET IPC2122LR3-PF60-E","2550","3.00","6885.00","2021-06-09",NULL
"15673","Raj Gaur","TIRUPATI TECHNO WORLD","UNV IPC3612LR3-PF28E 2MP IP DOME CAMERA","2550","3.00","6885.00","2021-06-09",NULL
"15674","Raj Gaur","TIRUPATI TECHNO WORLD","UNV IPC312SR-VPF28-C","4600","1.00","4140.00","2021-06-09",NULL
"15675","Raj Gaur","TIRUPATI TECHNO WORLD","UNV NVR-302-16S 16 CHANNEL NVR","7400","1.00","6882.00","2021-06-09",NULL
"15676","Vibhakar Sharma","Arihant Infotech","17 U Rack Frame /600*600/Steel Casters Type 1","8500","1.00","8500.00","2021-06-10",NULL
"15677","Dipankar Khandelwal","Vardhman Computer Solutions","17 U Rack Frame /600*600/Steel Casters Type 1","8800","1.00","8800.00","2021-06-10",NULL
"15678","Dipankar Khandelwal","Vardhman Computer Solutions","9U/400 Rack(for Computer Rack)","2350","1.00","2350.00","2021-06-10",NULL
"15679","Dipankar Khandelwal","Vardhman Computer Solutions","6U/400 Rack (for Computer Rack)","1875","1.00","1875.00","2021-06-10",NULL
"15680","Dipankar Khandelwal","Vardhman Computer Solutions","PDU VERT /10 Soc/6A/3.6KVA (For Computer Rack)","1350","3.00","4050.00","2021-06-10",NULL
"15681","Dipankar Khandelwal","Vardhman Computer Solutions","Molex LIU 12 Port (Unloaded) 17.C102G","1800","1.00","1800.00","2021-06-10",NULL
"15682","Dipankar Khandelwal","Vardhman Computer Solutions","ITE NETWORK CIRCULATION MODULE 90CFM N","320","10.00","3200.00","2021-06-10",NULL
"15683","Dipankar Khandelwal","Vardhman Computer Solutions","AP-ESG 1910P 8 Port POE + 2 SFP Uplink","5500","11.00","60500.00","2021-06-10",NULL
"15684","Dipankar Khandelwal","Vardhman Computer Solutions","Cat 6 Patch Cord  Blue 1 Mtr(PCD-02041-0H-I .","125","48.00","6000.00","2021-06-10",NULL
"15685","Dipankar Khandelwal","Vardhman Computer Solutions","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","2.00","680.00","2021-06-10",NULL
"15686","Raj Gaur","Hari Enterprises","DECO 01(V2)-TABLET(N)","5084","5.00","25423.75","2021-06-10",NULL
"15687","Raj Gaur","Hari Enterprises","DECO 01(V2)-TABLET(N)","4652","1.00","4652.54","2021-06-10",NULL
"15688","Raj Gaur","Todwal Computers","LG Commercial LED TV (43UT640S)","24500","1.00","24500.00","2021-06-10",NULL
"15689","Raj Gaur","Speed4net Technologies Pvt Ltd","Horz.Cable Organizer/1U/Channel OnFront HCO-1-CF
","340","2.00","680.00","2021-06-10",NULL
"15690","Raj Gaur","Speed4net Technologies Pvt Ltd","PDU 6 Socket 5 AMPx4 15AMP X2 with 32 AMP MCB ,3 M","535","3.00","1605.00","2021-06-10",NULL
"15691","Raj Gaur","Speed4net Technologies Pvt Ltd","Shelf/650 (For Computer Rack)","720","1.00","720.00","2021-06-10",NULL
"15692","Raj Gaur","Speed4net Technologies Pvt Ltd","Shelf/800 (For Computer Rack","890","1.00","890.00","2021-06-10",NULL
"15693","Bharti Khandelwal","Shivam Srivastav (GORAKHPUR)","LG LED 65TR3BF Panel IFP (18%)","107627","1.00","107627.12","2021-06-11",NULL
"15694","Dipankar Khandelwal","Kendriya Bhandar","LG SPLIT  INVERTOR AC I/D 1.5 TON 3 STAR","7812","3.00","23437.50","2021-06-11",NULL
"15695","Dipankar Khandelwal","Kendriya Bhandar","LG SPLIT  INVERTOR AC O/D 1.5 TON 3 STAR","15859","3.00","47578.14","2021-06-11",NULL
"15696","Arun Sharma","Horizon Computer (Indore)","Shelf /1000 BLACK","1150","12.00","13386.00","2021-06-11",NULL
"15697","Raj Gaur","Assure Computers","AIR CONNECT2","3100","2.00","6076.00","2021-06-11",NULL
"15698","Raj Gaur","S.S.E COMPUTECH PRIVATE LIMITED","MC-SM SF 20 KM-1550 100FX (A)","600","2.00","1200.00","2021-06-11",NULL
"15699","Raj Gaur","S.S.E COMPUTECH PRIVATE LIMITED","MC-SM SF 20 KM -1310 100 FX (B)","600","2.00","1200.00","2021-06-11",NULL
"15700","Raj Gaur","SP Tech Solustiona","LG SPLIT  INVERTOR AC I/D 1.5 TON 3 STAR","7812","1.00","7812.50","2021-06-11",NULL
