"5462","SEAGATE HARDISK","Others","SEAGATE HARDISK ST6000VX001 6TB","0.00 No","2021-07-02 04:47:22.666905"
"5463","Hardware","Others","SEAGATE HDD 10 TB NAS","0.00 PCS = 0.00 No","2021-07-02 04:47:22.763115"
"5464","Hard Disk","; Not Applicable","Seagate HDD 320 GB Laptop","Array","2021-07-02 04:47:22.866835"
"5465","Hard Disk","Others","Seagate Hdd 4 TB NAS"," 1.00 No =  1.00 PCS","2021-07-02 04:47:22.962788"
"5466","Hard Disk","; Not Applicable","SEGATE 2 TB HDD","0.00 No = 0.00 PCS","2021-07-02 04:47:23.059091"
"5467","Hard Disk","; Not Applicable","Segate 8 Tb Hdd Nas","Array","2021-07-02 04:47:23.166903"
"5468","; Primary","; Not Applicable","Sellout Support on 32LU640H","0.00 No","2021-07-02 04:47:23.286773"
"5469","; Primary","; Not Applicable","Sellout Support on 43LT340C0TB","0.00 No","2021-07-02 04:47:23.450688"
"5470","; Primary","; Not Applicable","Sellout Support on 43LU340C","0.00 No","2021-07-02 04:47:23.642875"
"5471","FLOOR MOUNT RACKS","RACK","Sensor /Humidity","Array","2021-07-02 04:47:23.842960"
"5472","FLOOR MOUNT RACKS","RACK","Sensor /Temperature","Array","2021-07-02 04:47:24.034671"
"5473","Quick Heal EPS","Quick Heal EPS","Seqrite Enterprise Suite Security for 1 Yr","0.00 PCS = 0.00 No","2021-07-02 04:47:24.226377"
"5474","Quick Heal EPS","Quick Heal EPS","Seqrite Enterprise Suite Security for 3 Yrs","Array","2021-07-02 04:47:24.428216"
"5475","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS BUSINESS REGULAR 10 USERS (CIR10)"," 4.00 Box =  40.00 URS","2021-07-02 04:47:24.988143"
"5476","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS BUSINESS REGULAR 5 USERS (CIR5)"," 2.00 No =  2.00 URS","2021-07-02 04:47:25.176279"
"5477","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS BUSINESS STANDARD 10 USERS (CIS10)","0.00 Box = 0.00 URS","2021-07-02 04:47:25.366680"
"5478","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS BUSINESS STANDARD 5 USERS (CIS5)"," 1.00 Box =  10.00 URS","2021-07-02 04:47:25.554725"
"5479","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS TOTAL REGULAR 10 USERS (CTR10)"," 2.00 Box =  20.00 URS","2021-07-02 04:47:26.116117"
"5480","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS TOTAL REGULAR 5 USER (CTR5)"," 5.00 Box =  50.00 URS","2021-07-02 04:47:26.305671"
"5481","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS TOTAL STANDARD 10 USERS (CTS10)","Array","2021-07-02 04:47:26.500187"
"5482","Quick Heal EPS","Quick Heal EPS","SEQRITE EPS TOTAL STANDARD 5 USERS (CTS5)","0.00 Box = 0.00 URS","2021-07-02 04:47:27.067999"
"5483","Quick Heal EPS","Quick Heal EPS","Seqrite Mobile Device Management Software for 50 Devices on Cloud","Array","2021-07-02 04:47:29.515956"
"5484","Quick Heal EPS","Quick Heal EPS","Seqrite Mobile Device Management Software on Cloud Additional","Array","2021-07-02 04:47:29.712085"
"5485","Quick Heal EPS","Quick Heal EPS","SEQURITE EPS MIGRATE FROM BUSINESS TO TOTAL CITR","Array","2021-07-02 04:47:29.908195"
"5486","Net Rack","RACK","SERVER /IT RACK MOUNT PDU 6X INTEL MULTI PIN 16A MC","Array","2021-07-02 04:47:30.104100"
"5487","FLOOR MOUNT RACKS","RACK","SERVER/IT RACK MOUNT PDU-V-1-IEC-F12-X4-Y4-Z0-UL12","0.00 No","2021-07-02 04:47:30.293758"
"5488","; Primary","; Not Applicable","Service Charges","0.00 PCS","2021-07-02 04:47:30.484405"
"5489","Eset","Others","Sest Smart Security 1 User 1 Year","Array","2021-07-02 04:47:30.677756"
"5490","Hardware","; Not Applicable","SFDM Media Conv Make Techroutes","Array","2021-07-02 04:47:31.260217"
"5491","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP","Array","2021-07-02 04:47:31.452014"
"5492","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP1.25G Single Mode Dual Fiber LC Module"," 45.00 No =  45.00 PCS","2021-07-02 04:47:31.640251"
"5493","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP MODULE 1.25G MULTIMODE DUAL FIBER"," 2.00 No =  2.00 PCS","2021-07-02 04:47:32.991981"
"5494","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP SMSF 1310 1.25G SC"," 1.00 No =  1.00 PCS","2021-07-02 04:47:33.184209"
"5495","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP SMSF 1550 1.25G SC","0.00 No = 0.00 PCS","2021-07-02 04:47:33.764293"
"5496","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP SMSF Giga LC Module 1310 A"," 1.00 No =  1.00 PCS","2021-07-02 04:47:33.956022"
"5497","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","SFP SMSF Giga LC Module 1550 B"," 17.00 No =  17.00 PCS","2021-07-02 04:47:34.148126"
"5498","FLOOR MOUNT RACKS","RACK","Shelf /1000 BLACK"," 8.00 No","2021-07-02 04:47:34.337650"
"5499","NETRACK ACCESSORIES","RACK","Shelf /1000 GREY"," 1.00 No =  1.00 PCS","2021-07-02 04:47:34.528114"
"5500","FLOOR MOUNT RACKS","RACK","Shelf /600(For Computer Rack)"," 1.00 No","2021-07-02 04:47:34.720080"
"5501","FLOOR MOUNT RACKS","RACK","Shelf/650 (For Computer Rack)"," 16.00 No","2021-07-02 04:47:34.908059"
"5502","FLOOR MOUNT RACKS","RACK","Shelf/800 (For Computer Rack"," 10.00 No","2021-07-02 04:47:35.488362"
"5503","FLOOR MOUNT RACKS","RACK","SHELF/800X800/BLACK"," 5.00 No","2021-07-02 04:47:35.680022"
"5504","Suvira Screens and Stand","Suvira Screens and Stand","Short Throw Projector Wall Mount 4 Feet 'MS Kit"," 10.00 No","2021-07-02 04:47:35.872038"
"5505","FLOOR MOUNT RACKS","RACK","Side Panel /1000/22U/NRS-1","Array","2021-07-02 04:47:36.068155"
"5506","FLOOR MOUNT RACKS","RACK","Side Panel /1000/27U (For Computer Rack)","Array","2021-07-02 04:47:36.264719"
"5507","FLOOR MOUNT RACKS","RACK","Side Panel/1000/32U/NRS-1 (For Computer Rack)","Array","2021-07-02 04:47:36.464135"
"5508","FLOOR MOUNT RACKS","RACK","Side Panel/1000/42U (For Computer Rack)","0.00 No","2021-07-02 04:47:36.656272"
"5509","FLOOR MOUNT RACKS","RACK","Side Panel/500/6U","Array","2021-07-02 04:47:36.856071"
"5510","WALL MOUNT RACKS","RACK","Side Panel /500/9U (For Computer Rack)","Array","2021-07-02 04:47:37.049643"
"5511","WALL MOUNT RACKS","RACK","Side Panel /600/9U (For Computer Rack)","Array","2021-07-02 04:47:37.242839"
"5512","FLOOR MOUNT RACKS","RACK","Side Panel /650/27U (For Computer Rack)","Array","2021-07-02 04:47:37.434329"
"5513","FLOOR MOUNT RACKS","RACK","Side Panel/650/32U/NRS-1(COMPUTER RACKS)","Array","2021-07-02 04:47:37.625619"
"5514","FLOOR MOUNT RACKS","RACK","Side Panel/650/42I/NRS-1 (For Computer Rack)"," 4.00 No","2021-07-02 04:47:38.210338"
"5515","FLOOR MOUNT RACKS","RACK","Side Panel/800/22U (For Computer Rack)","Array","2021-07-02 04:47:39.197582"
"5516","FLOOR MOUNT RACKS","RACK","Side Panel/800/27U/NRS-1 (For Computer Rack)","Array","2021-07-02 04:47:39.389606"
"5517","FLOOR MOUNT RACKS","RACK","Side Panel/800/42U/NRS-1 (For Computer Rack)","Array","2021-07-02 04:47:39.581571"
"5518","FLOOR MOUNT RACKS","RACK","Sidepanel /Lock /FM"," 8.00 No","2021-07-02 04:47:39.773441"
"5519","Biometric","RACK","Sidepanel/Lock/FM/NRS/NRSe/NHDC/Unique Key","0.00 No","2021-07-02 04:47:39.962698"
"5520","FLOOR MOUNT RACKS","RACK","Side Panels/1000/24U/Vented/NRS1
","Array","2021-07-02 04:47:40.161753"
"5521","FLOOR MOUNT RACKS","RACK","Side Panels /1000/42UVented/NRS","Array","2021-07-02 04:47:40.358205"
"5522","FLOOR MOUNT RACKS","RACK","Side Panels/1200/42U/Dual/Vented/NRS","Array","2021-07-02 04:47:40.553698"
"5523","FLOOR MOUNT RACKS","RACK","Side Panels/1200/42U/Dual/Vented/NRS
","Array","2021-07-02 04:47:41.150473"
"5524","FLOOR MOUNT RACKS","RACK","SIDE PANELS /800/32U/VENTED /NRS1","Array","2021-07-02 04:47:41.346246"
"5525","Primary","; Not Applicable","Silver Coin"," 2.00 No","2021-07-02 04:47:41.930927"
"5526","; Primary","; Not Applicable","Site Survey","0.00 No","2021-07-02 04:47:44.503764"
"5527","NETRACK ACCESSORIES","FLOOR MOUNT RACK","Slam Latches (Lock)","0.00 No = 0.00 PCS","2021-07-02 04:47:44.693655"
"5528","FLOOR MOUNT RACKS","RACK","Sliding Shelf/1000/","Array","2021-07-02 04:47:44.889506"
"5529","FLOOR MOUNT RACKS","RACK","Sliding Shelf/10/1000","Array","2021-07-02 04:47:45.085447"
"5530","FLOOR MOUNT RACKS","RACK","Sliding Shelf /10KG/650","Array","2021-07-02 04:47:46.475679"
"5531","AP Cable","Molex Components","SM 2F DROP CABLE G652D"," 2025.00 mtr =  2025.00 PCS","2021-07-02 04:47:46.663992"
"5532","Software","; Not Applicable","Smart Board 480(77)with Note Book Software","Array","2021-07-02 04:47:46.863082"
"5533","Hardware","Others","Smart Vision Multimedia Speaker Wall Mount","0.00 No = 0.00 PCS","2021-07-02 04:47:47.051850"
"5534","Molex Face Plates & Krone Boxes","Molex Components","SMB Box 1 Port","0.00 Box = 0.00 PCS","2021-07-02 04:47:47.245598"
"5535","Studio","Others","Smps"," 3.00 Box =  3.00 PCS","2021-07-02 04:47:47.433566"
"5536","PODIUM","EKIN","SMPS FAN","Array","2021-07-02 04:47:47.625616"
"5537","; Primary","; Not Applicable","SMT01 GIGA","Array","2021-07-02 04:47:47.818971"
"5538","Hardware","Others","SNMP CARD FOR 6KVA UPS","0.00 No = 0.00 PCS","2021-07-02 04:47:48.009771"
"5539","Hardware","; Not Applicable","Socket Modular","0.00 No = 0.00 PCS","2021-07-02 04:47:48.197588"
"5540","Studio","Others","SOFT BOX 50X70 FOR FOUR LAMP HOLDER","0.00 No","2021-07-02 04:47:48.386796"
"5541","Software","; Not Applicable","Sonic Wall Renewal for 1 Year","Array","2021-07-02 04:47:48.577800"
"5542","Hardware","; Not Applicable","Sonic Wall TZ600 Secure  3 Yr Appl FW","Array","2021-07-02 04:47:48.770578"
"5543","Hardware","; Not Applicable","SONY PS4 PRO 1TB","Array","2021-07-02 04:47:48.963090"
"5544","Ricoh Printers","Printers","SP 3510 SF","Array","2021-07-02 04:47:49.155904"
"5545","Ricoh Printers","Printers","SP C240DN","Array","2021-07-02 04:47:49.350725"
"5546","Ricoh Printers","Printers","SP C250 DN Ricoh Colour Printer","Array","2021-07-02 04:47:49.548289"
"5547","Hardware","; Not Applicable","Speaker:- 2.0 Wall Mount High Quality","Array","2021-07-02 04:47:50.138876"
"5548","PODIUM","EKIN","SPEAKER BAR"," 4.00 No","2021-07-02 04:47:50.326853"
"5549","Studio","Others","Spectra SRX-900-I5 OPS"," 10.00 No =  10.00 PCS","2021-07-02 04:47:50.517637"
"5550","; Primary","; Not Applicable","SPEKAR WIRE BUNDDLE","0.00 No","2021-07-02 04:47:50.706942"
"5551","FORTINET FRESH","Fortinet Fresh","SP-FG300E-PS POWER SUPPLY FOR FG300E"," 1.00 No =  1.00 PCS","2021-07-02 04:47:50.896135"
"5552","Molex Patch Panels","Molex Components","SPLICE TRAY 24 F Afr-00336"," 3.00 No =  3.00 PCS","2021-07-02 04:47:51.085522"
"5553","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Splice Tray MFE 24 F (AFR-00470)"," 43.00 No =  43.00 PCS","2021-07-02 04:47:51.277884"
"5554","Wireless USB Adapter","AIRPRO","SPLITTER","Array","2021-07-02 04:47:52.665837"
"5555","Data Security Softwere","; Not Applicable","Spook Data Security Softwer","Array","2021-07-02 04:47:52.859662"
"5556","MS Server","Others","SQLCAL 2012 SNGL OLP NL DvcCAL","Array","2021-07-02 04:47:53.059852"
"5557","MS Server","Others","SQLSvrStd 2012 SNGL OLP NL","Array","2021-07-02 04:47:53.258916"
"5558","Microsoft","Others","SQLSvrStd 2016 SNGL OLP NL Acdmc","Array","2021-07-02 04:47:53.355041"
"5559","Cisco","Others","SRW 2048-K9  Cisco  52 Port Swich","Array","2021-07-02 04:47:53.455035"
"5560","Cisco","Others","SRW224G4-K9-EU SF300-24 PORT  MANGAGED SWITCH","Array","2021-07-02 04:47:53.557787"
"5561","Hardware","; Not Applicable","SS Combined 16amp with Box","0.00 PCS = 0.00 No","2021-07-02 04:47:53.650928"
"5562","UNMANAGED SWITCH","AIRPRO","ST 3105S 5 PORTS 10/100 UNWANAGED DESKTOP SWITCH","0.00 Box = 0.00 PCS","2021-07-02 04:47:53.745542"
"5563","UNMANAGED SWITCH","; Not Applicable","ST 3108 S PORTS 10/100 UNWANAGED DESKTOP SWITCH"," 9.00 Box =  9.00 PCS","2021-07-02 04:47:53.839813"
"5564","UNMANAGED SWITCH","; Not Applicable","ST 3116 S 16 PORTS 10/100 UNWANAGED DESKTOP SWITCH"," 22.00 Box =  22.00 PCS","2021-07-02 04:47:53.933535"
"5565","UNMANAGED SWITCH","; Not Applicable","ST 3120S 5 PORT 10/100/1000 GIGA SWITCH","Array","2021-07-02 04:47:54.033881"
"5566","UNMANAGED SWITCH","; Not Applicable","St3124p Netis"," 5.00 PCS =  5.00 No","2021-07-02 04:47:54.127728"
"5567","EKIN","EKIN","Standard Pro Zoom Software 1 Year","0.00 No","2021-07-02 04:47:54.219786"
"5568","XPEN","XPEN","Star 03- Tablet (N)"," 4.00 No","2021-07-02 04:47:54.313654"
"5569","XPEN","XPEN","Star G430S Graphic Pen Tablet","0.00 No","2021-07-02 04:47:54.407594"
"5570","XPEN","XPEN","Star G640 Graphic Pen Tablet","0.00 No","2021-07-02 04:47:54.499826"
"5571","FLOOR MOUNT RACKS","RACK","Steel Door / 17U (For Computer Rack)","Array","2021-07-02 04:47:54.595586"
"5572","FLOOR MOUNT RACKS","RACK","Steel Door / 22U (For Computer Rack)","Array","2021-07-02 04:47:54.695803"
"5573","FLOOR MOUNT RACKS","RACK","Steel Door 27U(600*600) For Computer Rack","Array","2021-07-02 04:47:54.793654"
"5574","FLOOR MOUNT RACKS","RACK","Steel Door 27 U 600*650(For Computer Rack)","Array","2021-07-02 04:47:54.893513"
"5575","FLOOR MOUNT RACKS","RACK","Steel Door/27U (For Computer Rack)","Array","2021-07-02 04:47:54.991852"
"5576","FLOOR MOUNT RACKS","RACK","Steel Door/27U/NRS-1 (600*800)","Array","2021-07-02 04:47:55.087829"
"5577","FLOOR MOUNT RACKS","RACK","Steel Door/32U/600/NRS-1 (COMPUTER RACK )","0.00 No","2021-07-02 04:47:55.181672"
"5578","Store Gride","; Not Applicable","Store Gride-1 User","Array","2021-07-02 04:47:55.279597"
"5579","Store Gride","; Not Applicable","Store Gride 1 User Pack (US)","Array","2021-07-02 04:47:55.377759"
"5580","EKIN Thin Client","EKIN","STREAMING SOFTWARE YEARLY LICENSE (1 YR)","Array","2021-07-02 04:47:55.475677"
"5581","Hardware","; Not Applicable","Strech Film 450mm","0.00 No = 0.00 PCS","2021-07-02 04:47:55.567729"
"5582","Hardware","; Not Applicable","Studio Desktop","Array","2021-07-02 04:47:55.667826"
"5583","Scanner","; Not Applicable","Stylus Pen","Array","2021-07-02 04:47:55.765635"
"5584","Cyberoam","Others","Sub Cybe15ing 3yr","Array","2021-07-02 04:47:55.863733"
"5585","SMART BOARD","; Not Applicable","Suvira Screen 6*4 Instalock","Array","2021-07-02 04:47:55.963740"
"5586","SMART BOARD","; Not Applicable","Suvira Screen 6*4 Motorised","Array","2021-07-02 04:47:56.077736"
"5587","Hardware","; Not Applicable","Suvira Screen 8*6 Instalock","Array","2021-07-02 04:47:56.173661"
"5588","FLOOR MOUNT RACKS","RACK","Swg Handle Mech Lock/3 Point /Common Key Poly Made"," 5.00 No","2021-07-02 04:47:56.265627"
"5589","Biometric","RACK","Swing Handle Lock/Mechatronic/1 Point","0.00 No","2021-07-02 04:47:56.359943"
"5590","Biometric","RACK","Swing Handle Lock/Mechatronic/3 Point","0.00 No","2021-07-02 04:47:56.455659"
"5591","FLOOR MOUNT RACKS","RACK","Swing Handle /Mechnical Lock.1 Point /Common Key"," 3.00 No","2021-07-02 04:47:56.547722"
"5592","FLOOR MOUNT RACKS","RACK","Swing Handle /Mechnical Lock / Single Point / Common Key/Die Cast Metal
"," 5.00 No","2021-07-02 04:47:56.641828"
"5593","FLOOR MOUNT RACKS","RACK","Swing Handle /Mechnical Lock / Three Point / Common Key/Die Cast Metal
"," 10.00 No","2021-07-02 04:47:56.736032"
"5594","Hard Disk","; Not Applicable","SWITCH","Array","2021-07-02 04:47:56.831979"
"5595","Wireless USB Adapter","AIRPRO","Switch Mode Power Supply 48V Dc to 110V Dc","0.00 No = 0.00 PCS","2021-07-02 04:47:56.927145"
"5596","CEILLING MOUNT AP","AIRPRO","SXDS 9500 (300 Mbps Ceiling Mount AP/router/repeater)"," 23.00 Box =  23.00 PCS","2021-07-02 04:47:57.019808"
"5597","Hardware","; Not Applicable","Sxt Lite5 Routerboard (Microtek)","Array","2021-07-02 04:47:57.119785"
"5598","SYMANTEC","; Not Applicable","SYMANTEC END POINT PROTECTION 12.0.1 10U","Array","2021-07-02 04:47:57.219688"
"5599","SYMANTEC","; Not Applicable","Symantec Endpoint Protection 12.1 5u","Array","2021-07-02 04:47:57.319622"
"5600","SYMANTEC","; Not Applicable","SYMANTEC END POINT PROTECTION 12.1 5 User","Array","2021-07-02 04:47:57.419531"
"5601","Symantec Antivirus","; Not Applicable","Symantec End Point Protection Sysw9019","Array","2021-07-02 04:47:57.520071"
"5602","Studio","Others","Syska 2*2 Led Lights 36 Watt"," 2.00 No =  2.00 PCS","2021-07-02 04:47:57.615927"
"5603","Systimax","Others","Systimax 24 Port Unloaded Patch Panel","Array","2021-07-02 04:47:57.719686"
"5604","Systimax","Others","Systimax Cat 6 1MTR  Patch Cord Blue","Array","2021-07-02 04:47:57.823780"
"5605","Systimax","Others","Systimax Cat 6 1MTR  Patch Cord GREEN","Array","2021-07-02 04:47:57.927808"
"5606","Systimax","Others","Systimax Cat 6 1MTR  Patch Cord Orange","Array","2021-07-02 04:47:58.027940"
"5607","Systimax","Others","Systimax Cat 6 2 MTR  Patch Cord Blue","Array","2021-07-02 04:47:58.127940"
"5608","Systimax","Others","Systimax Cat 6 2 MTR  Patch Cord Gray","Array","2021-07-02 04:47:58.227760"
"5609","AP Cable","Molex Components","Systimax Cat6 Cable 305 Mtr","Array","2021-07-02 04:47:58.323581"
"5610","Systimax","Molex Components","Systimax Cat 6 I/O (User Side)-Blue Data","Array","2021-07-02 04:47:58.431954"
"5611","Systimax","Others","Systimax Cat 6 I/O (User Side)-Green Voice","Array","2021-07-02 04:47:58.531819"
"5612","Systimax","Molex Components","Systimax Cat 6 I/O (User Side)-OrangeCCTV","Array","2021-07-02 04:47:58.635907"
"5613","Systimax","Others","Systimax Dual Plate Single Mode","Array","2021-07-02 04:47:58.763825"
"5614","Systimax","Others","Systimax Duplex Coupling Adaptor","Array","2021-07-02 04:47:58.867871"
"5615","Systimax","Others","Systimax Face Plate Single Mode","Array","2021-07-02 04:47:58.963731"
"5616","Systimax","Others","Systimax Fiber Pigtail","Array","2021-07-02 04:47:59.071915"
"5617","Systimax","Others","Systimax LIU 12 Port Loaded","Array","2021-07-02 04:47:59.179645"
"5618","Systimax","Others","Systimax LIU Duplex Adaptor Pane","Array","2021-07-02 04:47:59.287741"
"5619","Systimax","Others","Systimax MM SC-LC Fiber Patch Cord","Array","2021-07-02 04:47:59.399869"
"5620","Systimax","Molex Components","Systimax RS-2AF-16SF ROLOSPLICE","Array","2021-07-02 04:47:59.507807"
"5621","Hardware","; Not Applicable","T","0.00 mtr = 0.00 No","2021-07-02 04:47:59.601741"
"5622","Quick Heal EPS","Quick Heal EPS","T2M100 Sec Ren 3YR","0.00 Box = 0.00 No","2021-07-02 04:47:59.695928"
"5623","Quick Heal EPS","Quick Heal EPS","T2S10 3 GBE Ports  Appliance","Array","2021-07-02 04:47:59.799750"
"5624","Terminator","; Not Applicable","T2S-30:4 GBE PORT APPLIANCE","Array","2021-07-02 04:47:59.900004"
"5625","Mobile AntiVirus","; Not Applicable","Tablet Security Regular for 1 User","Array","2021-07-02 04:48:00.011639"
"5626","Tally.ERP 9 (Silver)","; Not Applicable","Tally Currency 3600 (Tally Renewal)"," 7.00 PCS =  7.00 URS","2021-07-02 04:48:00.107981"
"5627","Tally","; Not Applicable","Tally ERP 9 Gold","Array","2021-07-02 04:48:00.357656"
"5628","Tally","; Not Applicable","Tally.ERP 9 (Silver)","Array","2021-07-02 04:48:00.463733"
"5629","Tally.ERP 9 (Silver)","; Not Applicable","Tally.ERP 9 Silver Box & Stickar","Array","2021-07-02 04:48:00.567773"
"5630","Tally ERP 9  (Gold)","; Not Applicable","Tally Multiuser Renewal (10800)","Array","2021-07-02 04:48:00.665567"
"5631","Tally.ERP 9 (Silver)","; Not Applicable","Tally Rate Differance","Array","2021-07-02 04:48:00.771619"
"5632","Tally","; Not Applicable","Tally Silver to Tally Gold (ERP 9)]","Array","2021-07-02 04:48:00.873633"
"5633","Hardware","; Not Applicable","Tech Com Optical Mouse","Array","2021-07-02 04:48:00.979699"
"5634","; Primary","; Not Applicable","Technical Service Charges","Array","2021-07-02 04:48:01.083867"
"5635","; Primary","; Not Applicable","Technical Services Charges","Array","2021-07-02 04:48:01.185727"
"5636","; Primary","; Not Applicable","Technical Services of Camera Fitting","Array","2021-07-02 04:48:01.287581"
"5637","Hardware","Others","Techroutes SMSF 10/100 Media Convertor 20KM 1310-A","0.00 No = 0.00 PCS","2021-07-02 04:48:01.381401"
"5638","Hardware","Others","Techroutes SMSF 10/100 Media Convertor 20KM 1550-B","0.00 No = 0.00 PCS","2021-07-02 04:48:01.477484"
"5639","MDP BOX","Molex Components","Telephone 10/20 Pair MDF M 22G"," 3.00 Box =  3.00 PCS","2021-07-02 04:48:01.573479"
"5640","MDP BOX","Molex Components","Telephone 200 Pair MDF M 22G"," 5.00 Box =  5.00 PCS","2021-07-02 04:48:01.665502"
"5641","Networking Cables","Molex Components","Telephone 20 Pair Jelly Field Cable 0.50M","Array","2021-07-02 04:48:01.769560"
"5642","MDP BOX","Molex Components","Telephone 20 Pair MDF Box"," 2.00 No =  2.00 PCS","2021-07-02 04:48:01.865562"
"5643","Finolex","Molex Components","Telephone Cable 2 Pair ( 90mtr Coil)","Array","2021-07-02 04:48:01.969453"
"5644","Hardware","; Not Applicable","Telephone Jack","Array","2021-07-02 04:48:02.073463"
"5645","Finolex","Molex Components","Telephone Mdp Box 100pair","Array","2021-07-02 04:48:02.177620"
"5646","Networking Cables","Molex Components","Telephone Mdp Box 10 Pair","Array","2021-07-02 04:48:02.281425"
"5647","MDP BOX","Molex Components","Telephone MDP Box 300 Pair","Array","2021-07-02 04:48:02.385478"
"5648","MDP BOX","Molex Components","Telephone MDP Box 400 Pair","Array","2021-07-02 04:48:02.481508"
"5649","Hardware","Others","Telephone MDP Box 500 PAIR","0.00 No","2021-07-02 04:48:02.577735"
"5650","Networking Cables","Molex Components","Telephone Mdp Box 50 Pair"," 25.00 No =  25.00 PCS","2021-07-02 04:48:02.669515"
"5651","Hardware","; Not Applicable","Telephone MDP Box 600 Pair","Array","2021-07-02 04:48:02.773576"
"5652","Hardware","Others","Telephone Module 10P IMP","Array","2021-07-02 04:48:02.889503"
"5653","Hardware","; Not Applicable","Telephone Wire","Array","2021-07-02 04:48:02.993454"
"5654","Networking","Others","TENDA 8 PORT GIGABIT SWITCH SG108","0.00 No = 0.00 PCS","2021-07-02 04:48:03.089467"
"5655","Hardware","Others","TENDA W/L DUAL BAND USB ADAPTOR AC 1300 U12"," 1.00 No =  1.00 PCS","2021-07-02 04:48:03.181445"
"5656","Terminator","; Not Applicable","Terminator Light Hardware (TLH)"," 2.00 No =  2.00 PCS","2021-07-02 04:48:03.277666"
"5657","Terminator","; Not Applicable","Terminator Light of 25 User for 1 Yr","0.00 No = 0.00 PCS","2021-07-02 04:48:03.373644"
"5658","Terminator","; Not Applicable","TERMINATOR MEDIUM HARDWARE","Array","2021-07-02 04:48:03.477458"
"5659","Terminator","; Not Applicable","TERMINATOR SOFTWARE REGULAR","Array","2021-07-02 04:48:03.581793"
"5660","Terminator","; Not Applicable","Terminator Software Regular Upgrade"," 1.00 No =  1.00 PCS","2021-07-02 04:48:03.677680"
"5661","Terminator","Quick Heal EPS","Terminator Software Standard Upgrade"," 1.00 No =  1.00 PCS","2021-07-02 04:48:03.773473"
"5662","Terminator","; Not Applicable","Terminator T-20","0.00 No = 0.00 PCS","2021-07-02 04:48:03.869633"
"5663","Tvs Printer","; Not Applicable","Thermal Paper Roll 3 inch","0.00 PCS = 0.00 No","2021-07-02 04:48:03.965590"
"5664","EKIN Thin Client","EKIN","Thin Client-BLX","Array","2021-07-02 04:48:04.068086"
"5665","EKIN Thin Client","EKIN","Thin Client ULX","Array","2021-07-02 04:48:04.173622"
"5666","TATVIK DEVICE","; Not Applicable","TMF 20 SINGLE FINGER PRINT SCANNER"," 3.00 No =  3.00 Box","2021-07-02 04:48:04.269764"
"5667","Ricoh Printers","Printers","Toner Cartage Rm 0100/0200/0300 Ricoh"," 2.00 No","2021-07-02 04:48:04.365494"
"5668","Tvs Cartage","; Not Applicable","Toner Cartridge"," 5.00 PCS =  5.00 No","2021-07-02 04:48:04.461465"
"5669","Hardware","; Not Applicable","TONER POWDER (PRODOT)","Array","2021-07-02 04:48:04.561601"
"5670","Quick Heal Total Security - Fresh","Quick Heal","Total Security 1 User","Array","2021-07-02 04:48:04.661635"
"5671","Quick Heal Total Security","Quick Heal","Total Security MAC (1 User)"," 1.00 Box =  1.00 URS","2021-07-02 04:48:04.757726"
"5672","Software","; Not Applicable","Total Vale Subscription Plus CR-300I 1 Yr
","Array","2021-07-02 04:48:04.865424"
"5673","Software","; Not Applicable","Total Vale Subscription Plus CR-300I 3 Yr
","Array","2021-07-02 04:48:04.965632"
"5674","Software","; Not Applicable","Total Value Subscription Plus CR-25iNG Renewal 1 Yr.
","Array","2021-07-02 04:48:05.073492"
"5675","Software","; Not Applicable","Total Value Subscription Plus CR-50iNG Renewal 3 Yr","Array","2021-07-02 04:48:05.169642"
"5676","EPON OLT","AIRPRO","Tower Mast at Central Location","Array","2021-07-02 04:48:05.265542"
"5677","Hardware","Others","TPLINK WN725N W/L USB ADAPTOR","0.00 No","2021-07-02 04:48:05.361448"
"5678","Quick Heal Total Security - Fresh","Quick Heal","TR10 QH Total Security 10 User for 1 Year","0.00 Box =  14.00 URS","2021-07-02 04:48:05.457628"
"5679","Quick Heal Total Security - Fresh","Quick Heal","TR 1 Qh Total Security1 User for 1 Year"," 44.00 Box = -88.00 URS","2021-07-02 04:48:05.553350"
"5680","QUICK HEAL GOVT","Quick Heal","TR 1 Qh Total Security1 User for 1 Year (PL)"," 337.00 Box = -1323.00 URS","2021-07-02 04:48:05.649769"
"5681","Quick Heal Total Security - Fresh","Quick Heal","TR2 Total Security Regular 2 User"," 1.00 Box = -175.00 URS","2021-07-02 04:48:05.745724"
